id;ADM1251_grau__value_count__value_0;ADM1251_grau__abs_energy;"ADM1251_grau__fft_coefficient__coeff_0__attr_""abs""";MAT1127_grau__value_count__value_0;ADM1951_grau__value_count__value_0;ADM1951_grau__abs_energy;"ADM1951_grau__fft_coefficient__coeff_0__attr_""abs""";MAT1127_grau__abs_energy;"MAT1127_grau__fft_coefficient__coeff_0__attr_""abs""";ADM1259_grau__value_count__value_0;ADM1951_grau__quantile__q_0.4;ADM1951_grau__quantile__q_0.3;ADM1951_grau__sum_values;ADM1951_grau__quantile__q_0.9;ADM1951_grau__quantile__q_0.8;ADM1951_grau__quantile__q_0.7;ADM1951_grau__minimum;ADM1951_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;ADM1951_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;ADM1951_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;"ADM1951_grau__fft_coefficient__coeff_0__attr_""real""";ADM1951_grau__maximum;ADM1951_grau__mean;ADM1951_grau__median;ADM1951_grau__quantile__q_0.2;ADM1951_grau__quantile__q_0.1;ADM1951_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;ADM1951_grau__quantile__q_0.6;ADM1251_grau__quantile__q_0.9;ADM1251_grau__quantile__q_0.8;ADM1251_grau__sum_values;ADM1251_grau__quantile__q_0.3;ADM1251_grau__quantile__q_0.4;ADM1251_grau__quantile__q_0.6;ADM1251_grau__quantile__q_0.2;ADM1251_grau__quantile__q_0.1;ADM1251_grau__minimum;ADM1251_grau__quantile__q_0.7;ADM1251_grau__mean;ADM1251_grau__maximum;"ADM1251_grau__fft_coefficient__coeff_0__attr_""real""";ADM1251_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;ADM1251_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;ADM1251_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;ADM1251_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;ADM1251_grau__median;ECO1101_grau__value_count__value_0;ECO1101_grau__abs_energy;"ECO1101_grau__fft_coefficient__coeff_0__attr_""abs""";ECO1101_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;ECO1101_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;ECO1101_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;ECO1101_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;ECO1101_grau__quantile__q_0.1;ECO1101_grau__maximum;ECO1101_grau__mean;ECO1101_grau__median;ECO1101_grau__minimum;ECO1101_grau__quantile__q_0.2;ECO1101_grau__quantile__q_0.4;ECO1101_grau__quantile__q_0.6;ECO1101_grau__sum_values;ECO1101_grau__quantile__q_0.9;ECO1101_grau__quantile__q_0.7;"ECO1101_grau__fft_coefficient__coeff_0__attr_""real""";ECO1101_grau__quantile__q_0.3;ECO1101_grau__quantile__q_0.8;ADM1259_grau__abs_energy;"ADM1259_grau__fft_coefficient__coeff_0__attr_""abs""";"SOC0201_grau__fft_coefficient__coeff_0__attr_""angle""";SOC0201_grau__median;SOC0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;SOC0201_grau__mean;SOC0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;SOC0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;SOC0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;"SOC0201_grau__fft_coefficient__coeff_0__attr_""real""";SOC0201_grau__minimum;SOC0201_grau__quantile__q_0.1;SOC0201_grau__quantile__q_0.2;SOC0201_grau__quantile__q_0.3;SOC0201_grau__quantile__q_0.4;SOC0201_grau__quantile__q_0.6;SOC0201_grau__maximum;SOC0201_grau__sum_values;SOC0201_grau__quantile__q_0.7;SOC0201_grau__quantile__q_0.9;SOC0201_grau__quantile__q_0.8;MAT1127_grau__minimum;MAT1127_grau__quantile__q_0.4;MAT1127_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;MAT1127_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;MAT1127_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;MAT1127_grau__quantile__q_0.3;MAT1127_grau__sum_values;MAT1127_grau__quantile__q_0.9;MAT1127_grau__quantile__q_0.8;MAT1127_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;MAT1127_grau__quantile__q_0.2;"MAT1127_grau__fft_coefficient__coeff_0__attr_""real""";MAT1127_grau__maximum;MAT1127_grau__quantile__q_0.6;MAT1127_grau__mean;MAT1127_grau__median;MAT1127_grau__quantile__q_0.1;MAT1127_grau__quantile__q_0.7;"FIL0201_grau__fft_coefficient__coeff_0__attr_""angle""";FIL0201_grau__mean;FIL0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;FIL0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;FIL0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;FIL0201_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;"FIL0201_grau__fft_coefficient__coeff_0__attr_""real""";FIL0201_grau__maximum;FIL0201_grau__median;FIL0201_grau__minimum;FIL0201_grau__quantile__q_0.7;FIL0201_grau__quantile__q_0.2;FIL0201_grau__quantile__q_0.3;FIL0201_grau__quantile__q_0.4;FIL0201_grau__quantile__q_0.6;FIL0201_grau__quantile__q_0.8;FIL0201_grau__quantile__q_0.9;FIL0201_grau__sum_values;FIL0201_grau__quantile__q_0.1;SOC0201_grau__abs_energy;"SOC0201_grau__fft_coefficient__coeff_0__attr_""abs""";"FIL0201_grau__fft_coefficient__coeff_0__attr_""abs""";FIL0201_grau__abs_energy;ADM1259_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2;ADM1259_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10;ADM1259_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20;ADM1259_grau__quantile__q_0.9;"ADM1259_grau__fft_coefficient__coeff_0__attr_""real""";ADM1259_grau__quantile__q_0.8;ADM1259_grau__quantile__q_0.7;ADM1259_grau__quantile__q_0.6;ADM1259_grau__quantile__q_0.4;ADM1259_grau__quantile__q_0.3;ADM1259_grau__quantile__q_0.2;ADM1259_grau__sum_values;ADM1259_grau__quantile__q_0.1;ADM1259_grau__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5;ADM1259_grau__median;ADM1259_grau__mean;ADM1259_grau__maximum;ADM1259_grau__minimum
aluno1019;0.0;0.04840000000000001;0.22000000000000003;0.0;0.0;0.3249000000000001;0.5700000000000001;0.30250000000000005;0.55;0.0;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.1563351936042835;0.11054567553570063;0.22109135107140127;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.5700000000000001;0.3495761201747683;0.5700000000000001;0.22000000000000003;0.22000000000000003;0.22000000000000003;0.22000000000000003;0.22000000000000003;0.22000000000000003;0.22000000000000003;0.22000000000000003;0.22000000000000003;0.22000000000000003;0.22000000000000003;0.22000000000000003;0.22000000000000003;0.08533350392229523;0.042666751961147616;0.1349241165586825;0.06033989928586381;0.22000000000000003;0.0;0.30250000000000005;0.55;0.21333375980573807;0.15084974821465952;0.33731029139670626;0.10666687990286904;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.48999999999999994;0.7;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.55;0.55;0.15084974821465952;0.33731029139670626;0.10666687990286904;0.55;0.55;0.55;0.55;0.21333375980573807;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.42930400723217155;0.19199058863683935;0.13575784714910602;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.27151569429821204;0.7;0.7;0.7;0.7
aluno1020;0.0;0.39690000000000003;0.63;0.0;0.0;0.6241000000000001;0.79;0.42250000000000004;0.65;0.0;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.2166750928901473;0.15321242749684824;0.3064248549936965;0.79;0.79;0.79;0.79;0.79;0.79;0.4845002367334508;0.79;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.24436412486839085;0.12218206243419542;0.3863736065089544;0.17279152977315543;0.63;0.0;0.7395999999999999;0.86;0.33357642442351765;0.23587415175383122;0.527430637456668;0.16678821221175882;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.48999999999999994;0.7;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;0.65;0.1782769751627794;0.39863943528701645;0.12606085806702702;0.65;0.65;0.65;0.65;0.25212171613405404;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.42930400723217155;0.19199058863683935;0.13575784714910602;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.27151569429821204;0.7;0.7;0.7;0.7
aluno1021;0.0;0.4623999999999999;0.6799999999999999;0.0;0.0;0.31359999999999993;0.5599999999999999;0.25;0.5;0.0;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.15359247090947148;0.10860627771928481;0.21721255543856963;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.3434432057857372;0.5599999999999999;0.6799999999999999;0.6799999999999999;0.6799999999999999;0.6799999999999999;0.6799999999999999;0.6799999999999999;0.6799999999999999;0.6799999999999999;0.6799999999999999;0.6799999999999999;0.6799999999999999;0.6799999999999999;0.6799999999999999;0.2637581030325488;0.1318790515162744;0.41703817845410945;0.18650514324721537;0.6799999999999999;0.0;0.27040000000000003;0.52;0.20169737290724327;0.14262158013022352;0.31891154822961315;0.10084868645362163;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.48999999999999994;0.7;0.0;0.4;0.15515182531326405;0.4;0.07757591265663202;0.2453165755612409;0.10970890779247965;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.13713613474059955;0.3066457194515511;0.09696989082079002;0.5;0.5;0.5;0.5;0.19393978164158004;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.8699999999999999;0.23861687444864318;0.5335635518456988;0.16872761002817463;0.33745522005634926;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.16000000000000003;0.4;0.8699999999999999;0.7568999999999998;0.42930400723217155;0.19199058863683935;0.13575784714910602;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.27151569429821204;0.7;0.7;0.7;0.7
aluno1022;0.0;0.5328999999999999;0.73;0.0;0.0;0.3364;0.58;0.17640000000000003;0.42000000000000004;0.0;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.15907791629909546;0.11248507335211642;0.22497014670423285;0.58;0.58;0.58;0.58;0.58;0.58;0.35570903456379926;0.58;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.2831520811967069;0.14157604059835344;0.4477027503992646;0.20021875672127534;0.73;0.0;0.5328999999999999;0.73;0.2831520811967069;0.20021875672127534;0.4477027503992646;0.14157604059835344;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.4096;0.64;0.0;0.38;0.14739423404760083;0.38;0.07369711702380041;0.23305074678317886;0.10422346240285565;0.38;0.38;0.38;0.38;0.38;0.38;0.38;0.38;0.38;0.38;0.38;0.38;0.42000000000000004;0.42000000000000004;0.11519435318210364;0.25758240433930296;0.08145470828946362;0.42000000000000004;0.42000000000000004;0.42000000000000004;0.42000000000000004;0.16290941657892724;0.42000000000000004;0.42000000000000004;0.42000000000000004;0.42000000000000004;0.42000000000000004;0.42000000000000004;0.42000000000000004;0.42000000000000004;0.0;0.96;0.26330137870195114;0.5887597813469782;0.18618219037591682;0.37236438075183365;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.1444;0.38;0.96;0.9216;0.39250652089798543;0.17553425246796742;0.12412146025061123;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.24824292050122246;0.64;0.64;0.64;0.64
aluno1023;0.0;0.4096;0.64;0.0;0.0;0.31359999999999993;0.5599999999999999;0.36;0.6;0.0;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.15359247090947148;0.10860627771928481;0.21721255543856963;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.5599999999999999;0.3434432057857372;0.5599999999999999;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.24824292050122246;0.12412146025061123;0.39250652089798543;0.17553425246796742;0.64;0.0;0.25;0.5;0.19393978164158004;0.13713613474059955;0.3066457194515511;0.09696989082079002;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.7744000000000002;0.8800000000000001;180.0;-1.0;-0.3878795632831601;-1.0;-0.19393978164158004;-0.6132914389031022;-0.2742722694811991;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;0.6;0.16456336168871946;0.3679748633418613;0.11636386898494802;0.6;0.6;0.6;0.6;0.23272773796989604;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;180.0;-1.0;-0.2742722694811991;-0.6132914389031022;-0.19393978164158004;-0.3878795632831601;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;1.0;1.0;1.0;0.53969646623473;0.24135959714345523;0.17066700784459046;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.3413340156891809;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001
aluno1024;0.0;0.7224999999999999;0.85;0.0;0.0;0.5041;0.71;0.5625;0.75;0.0;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.19473331133165134;0.13769724496552183;0.27539448993104365;0.71;0.71;0.71;0.71;0.71;0.71;0.43543692162120257;0.71;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.3296976287906861;0.16484881439534305;0.5212977230676369;0.23313142905901924;0.85;0.0;0.6400000000000001;0.8;0.3103036506265281;0.2194178155849593;0.4906331511224818;0.15515182531326405;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.42250000000000004;0.65;0.0;0.8099999999999999;0.31418244625935965;0.8099999999999999;0.15709122312967982;0.49676606551151276;0.22216053827977125;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.8099999999999999;0.75;0.75;0.20570420211089932;0.4599685791773267;0.14545483623118505;0.75;0.75;0.75;0.75;0.2909096724623701;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.0;0.8699999999999999;0.23861687444864318;0.5335635518456988;0.16872761002817463;0.33745522005634926;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.8699999999999999;0.6560999999999999;0.8099999999999999;0.8699999999999999;0.7568999999999998;0.39863943528701645;0.1782769751627794;0.12606085806702702;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.25212171613405404;0.65;0.65;0.65;0.65
aluno1025;0.0;0.5328999999999999;0.73;0.0;0.0;0.42250000000000004;0.65;0.42250000000000004;0.65;0.0;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.1782769751627794;0.12606085806702702;0.25212171613405404;0.65;0.65;0.65;0.65;0.65;0.65;0.39863943528701645;0.65;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.2831520811967069;0.14157604059835344;0.4477027503992646;0.20021875672127534;0.73;0.0;0.7395999999999999;0.86;0.33357642442351765;0.23587415175383122;0.527430637456668;0.16678821221175882;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.5476;0.74;0.0;0.8800000000000001;0.3413340156891809;0.8800000000000001;0.17066700784459046;0.53969646623473;0.24135959714345523;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.65;0.65;0.1782769751627794;0.39863943528701645;0.12606085806702702;0.65;0.65;0.65;0.65;0.25212171613405404;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.0;0.97;0.2660441013967631;0.5948926957360091;0.18812158819233263;0.37624317638466526;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.7744000000000002;0.8800000000000001;0.97;0.9409;0.4538356647882956;0.20296147941608733;0.14351543841476924;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.2870308768295385;0.74;0.74;0.74;0.74
aluno1026;0.0;0.6084;0.78;0.0;0.0;0.36;0.6;0.10889999999999997;0.32999999999999996;0.0;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.16456336168871946;0.11636386898494802;0.23272773796989604;0.6;0.6;0.6;0.6;0.6;0.6;0.3679748633418613;0.6;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.30254605936086487;0.15127302968043244;0.47836732234441975;0.21393237019533531;0.78;0.0;0.5184;0.72;0.27927328556387526;0.19747603402646333;0.4415698360102336;0.13963664278193763;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.1369;0.37;0.0;0.75;0.2909096724623701;0.75;0.14545483623118505;0.4599685791773267;0.20570420211089932;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.32999999999999996;0.32999999999999996;0.09050984892879568;0.2023861748380237;0.06400012794172141;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.12800025588344283;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.32999999999999996;0.0;0.9199999999999999;0.25233048792270313;0.564228123790854;0.17842459911025363;0.35684919822050726;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.5625;0.75;0.9199999999999999;0.8463999999999998;0.2269178323941478;0.10148073970804367;0.07175771920738462;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.14351543841476924;0.37;0.37;0.37;0.37
aluno1027;0.0;0.7744000000000002;0.8800000000000001;0.0;0.0;0.48999999999999994;0.7;0.48999999999999994;0.7;0.0;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.19199058863683935;0.13575784714910602;0.27151569429821204;0.7;0.7;0.7;0.7;0.7;0.7;0.42930400723217155;0.7;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.8800000000000001;0.3413340156891809;0.17066700784459046;0.53969646623473;0.24135959714345523;0.8800000000000001;0.0;0.6241000000000001;0.79;0.3064248549936965;0.2166750928901473;0.4845002367334508;0.15321242749684824;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.39690000000000003;0.63;0.0;0.74;0.2870308768295385;0.74;0.14351543841476924;0.4538356647882956;0.20296147941608733;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.7;0.7;0.19199058863683935;0.42930400723217155;0.13575784714910602;0.7;0.7;0.7;0.7;0.27151569429821204;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.0;0.95;0.2605586560071391;0.5826268669579471;0.18424279255950105;0.3684855851190021;0.95;0.95;0.95;0.95;0.95;0.95;0.95;0.95;0.95;0.95;0.95;0.95;0.95;0.5476;0.74;0.95;0.9025;0.3863736065089544;0.17279152977315543;0.12218206243419542;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.24436412486839085;0.63;0.63;0.63;0.63
aluno1028;0.0;0.5625;0.75;0.0;0.0;0.3481000000000001;0.5900000000000001;0.25;0.5;0.0;0.5900000000000001;0.5900000000000001;0.5900000000000001;0.5900000000000001;0.5900000000000001;0.5900000000000001;0.5900000000000001;0.1618206389939075;0.11442447116853224;0.2288489423370645;0.5900000000000001;0.5900000000000001;0.5900000000000001;0.5900000000000001;0.5900000000000001;0.5900000000000001;0.36184194895283034;0.5900000000000001;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.2909096724623701;0.14545483623118505;0.4599685791773267;0.20570420211089932;0.75;0.0;0.6084;0.78;0.30254605936086487;0.21393237019533531;0.47836732234441975;0.15127302968043244;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.3844;0.62;0.0;0.72;0.27927328556387526;0.72;0.13963664278193763;0.4415698360102336;0.19747603402646333;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.5;0.5;0.13713613474059955;0.3066457194515511;0.09696989082079002;0.5;0.5;0.5;0.5;0.19393978164158004;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.9199999999999999;0.25233048792270313;0.564228123790854;0.17842459911025363;0.35684919822050726;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.9199999999999999;0.5184;0.72;0.9199999999999999;0.8463999999999998;0.3802406921199234;0.17004880707834344;0.12024266461777963;0.62;0.62;0.62;0.62;0.62;0.62;0.62;0.62;0.62;0.62;0.24048532923555926;0.62;0.62;0.62;0.62
aluno1029;0.0;0.48999999999999994;0.7;0.0;0.0;0.6400000000000001;0.8;0.4096;0.64;0.0;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.2194178155849593;0.15515182531326405;0.3103036506265281;0.8;0.8;0.8;0.8;0.8;0.8;0.4906331511224818;0.8;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.27151569429821204;0.13575784714910602;0.42930400723217155;0.19199058863683935;0.7;0.0;0.5328999999999999;0.73;0.2831520811967069;0.20021875672127534;0.4477027503992646;0.14157604059835344;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.5184;0.72;0.0;0.8400000000000001;0.3258188331578545;0.8400000000000001;0.16290941657892724;0.5151648086786059;0.23038870636420727;0.8400000000000001;0.8400000000000001;0.8400000000000001;0.8400000000000001;0.8400000000000001;0.8400000000000001;0.8400000000000001;0.8400000000000001;0.8400000000000001;0.8400000000000001;0.8400000000000001;0.8400000000000001;0.64;0.64;0.17553425246796742;0.39250652089798543;0.12412146025061123;0.64;0.64;0.64;0.64;0.24824292050122246;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.0;0.9;0.24684504253307918;0.551962295012792;0.17454580347742205;0.3490916069548441;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.7056000000000001;0.8400000000000001;0.9;0.81;0.4415698360102336;0.19747603402646333;0.13963664278193763;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.27927328556387526;0.72;0.72;0.72;0.72
aluno1030;0.0;0.5776;0.76;0.0;0.0;0.5776;0.76;0.48999999999999994;0.7;0.0;0.76;0.76;0.76;0.76;0.76;0.76;0.76;0.2084469248057113;0.14739423404760083;0.29478846809520165;0.76;0.76;0.76;0.76;0.76;0.76;0.4661014935663577;0.76;0.76;0.76;0.76;0.76;0.76;0.76;0.76;0.76;0.76;0.76;0.76;0.76;0.76;0.29478846809520165;0.14739423404760083;0.4661014935663577;0.2084469248057113;0.76;0.0;0.6723999999999999;0.82;0.31806124189219126;0.22490326097458324;0.5028989799005438;0.15903062094609563;0.82;0.82;0.82;0.82;0.82;0.82;0.82;0.82;0.82;0.82;0.82;0.82;0.82;0.82;0.39690000000000003;0.63;0.0;0.74;0.2870308768295385;0.74;0.14351543841476924;0.4538356647882956;0.20296147941608733;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.7;0.7;0.19199058863683935;0.42930400723217155;0.13575784714910602;0.7;0.7;0.7;0.7;0.27151569429821204;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.0;0.95;0.2605586560071391;0.5826268669579471;0.18424279255950105;0.3684855851190021;0.95;0.95;0.95;0.95;0.95;0.95;0.95;0.95;0.95;0.95;0.95;0.95;0.95;0.5476;0.74;0.95;0.9025;0.3863736065089544;0.17279152977315543;0.12218206243419542;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.24436412486839085;0.63;0.63;0.63;0.63
