;ARQ1000_grau;ARQ1001_grau;ARQ1002_grau;ARQ1101_grau;ARQ1102_grau;ARQ1103_grau;ART1020_grau;ART1027_grau;ART1028_grau;ART1029_grau;ART1030_grau;ART1210_grau;ART1420_grau;CIV1301_grau;CRE0700_grau;CRE1100_grau;CRE1141_grau;HIS1430_grau;HIS1850_grau;MAT1071_grau;MAT1072_grau;SOC1139_grau;id;semestre
113;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1283;3
114;0.78;-1.0;-1.0;0.73;-1.0;-1.0;0.8099999999999999;-1.0;0.61;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;aluno1285;1
115;-1.0;0.7;-1.0;-1.0;0.64;-1.0;-1.0;0.96;-1.0;0.82;-1.0;0.74;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1285;2
116;-1.0;-1.0;0.8;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;0.8;aluno1285;3
117;0.8099999999999999;-1.0;-1.0;0.78;-1.0;-1.0;0.93;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;aluno1286;1
118;-1.0;0.51;-1.0;-1.0;0.74;-1.0;-1.0;0.89;-1.0;0.74;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1286;2
119;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;0.67;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;0.95;0.8300000000000001;aluno1286;3
120;0.72;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;0.85;-1.0;0.65;-1.0;-1.0;-1.0;0.51;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;aluno129;1
121;-1.0;0.5700000000000001;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.8300000000000001;-1.0;0.75;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno129;2
122;-1.0;-1.0;0.79;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.65;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;0.64;0.78;aluno129;3
123;0.78;-1.0;-1.0;0.82;-1.0;-1.0;0.9;-1.0;0.77;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;aluno1290;1
124;-1.0;0.61;-1.0;-1.0;0.86;-1.0;-1.0;0.99;-1.0;0.79;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1290;2
125;-1.0;-1.0;0.77;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;0.72;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;0.85;aluno1290;3
126;0.9;-1.0;-1.0;0.67;-1.0;-1.0;0.82;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;aluno1291;1
127;-1.0;0.65;-1.0;-1.0;0.63;-1.0;-1.0;0.6799999999999999;-1.0;0.72;-1.0;0.95;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1291;2
128;-1.0;-1.0;0.75;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;0.8300000000000001;aluno1291;3
129;0.8400000000000001;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;0.8300000000000001;-1.0;0.79;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;aluno1293;1
130;-1.0;0.63;-1.0;-1.0;0.72;-1.0;-1.0;0.8800000000000001;-1.0;0.9400000000000001;-1.0;0.89;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1293;2
131;-1.0;-1.0;0.76;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;0.5900000000000001;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;0.9;aluno1293;3
132;0.8;-1.0;-1.0;0.76;-1.0;-1.0;0.78;-1.0;0.67;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;aluno1294;1
133;-1.0;0.63;-1.0;-1.0;0.62;-1.0;-1.0;0.9099999999999999;-1.0;0.72;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1294;2
134;-1.0;-1.0;0.79;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;0.62;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;0.89;0.8800000000000001;aluno1294;3
135;0.9199999999999999;-1.0;-1.0;0.79;-1.0;-1.0;0.8699999999999999;-1.0;0.85;-1.0;-1.0;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;aluno1296;1
136;-1.0;0.6900000000000001;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;0.8800000000000001;-1.0;0.89;-1.0;0.9400000000000001;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1296;2
137;-1.0;-1.0;0.85;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;0.8800000000000001;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;0.85;aluno1296;3
138;0.74;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.86;-1.0;0.7;-1.0;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;aluno130;1
139;-1.0;0.72;-1.0;-1.0;0.54;-1.0;-1.0;0.8;-1.0;0.74;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno130;2
140;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;0.55;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;0.61;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;0.6;aluno130;3
141;0.82;-1.0;-1.0;0.86;-1.0;-1.0;0.93;-1.0;0.55;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.38;-1.0;-1.0;aluno1300;1
142;-1.0;0.79;-1.0;-1.0;0.65;-1.0;-1.0;0.0;-1.0;0.67;-1.0;0.93;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1300;2
143;-1.0;-1.0;0.7;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;0.47000000000000003;-1.0;-1.0;0.54;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;0.73;0.93;aluno1300;3
144;0.8800000000000001;-1.0;-1.0;0.77;-1.0;-1.0;0.8800000000000001;-1.0;0.65;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;aluno1301;1
145;-1.0;0.8;-1.0;-1.0;0.78;-1.0;-1.0;0.95;-1.0;0.89;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1301;2
146;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.82;0.8;aluno1301;3
147;0.72;-1.0;-1.0;0.5;-1.0;-1.0;0.8800000000000001;-1.0;0.0;-1.0;-1.0;-1.0;0.64;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;aluno1303;1
148;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.58;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1303;2
149;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;aluno1303;3
150;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.64;-1.0;-1.0;aluno1305;1
151;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;aluno1305;2
152;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;aluno1305;3
153;0.67;-1.0;-1.0;0.6;-1.0;-1.0;0.8800000000000001;-1.0;0.55;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;aluno1306;1
154;-1.0;0.79;-1.0;-1.0;0.75;-1.0;-1.0;0.72;-1.0;0.62;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1306;2
155;-1.0;-1.0;0.78;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5900000000000001;0.71;aluno1306;3
156;0.79;-1.0;-1.0;0.72;-1.0;-1.0;0.95;-1.0;0.31;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;aluno1307;1
157;-1.0;0.5700000000000001;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.82;0.61;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1307;2
158;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;0.54;-1.0;-1.0;-1.0;0.51;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;0.9;aluno1307;3
159;0.72;-1.0;-1.0;0.77;-1.0;-1.0;0.6900000000000001;-1.0;0.67;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;aluno1309;1
160;-1.0;0.53;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;0.9099999999999999;-1.0;0.67;-1.0;0.89;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1309;2
161;-1.0;-1.0;0.61;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;0.6799999999999999;aluno1309;3
162;0.79;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.8800000000000001;-1.0;0.64;-1.0;-1.0;-1.0;0.89;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;aluno1310;1
163;-1.0;0.71;-1.0;-1.0;0.74;-1.0;-1.0;0.82;-1.0;0.8;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1310;2
164;-1.0;-1.0;0.9;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;0.61;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9099999999999999;1.0;aluno1310;3
165;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.45;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1314;1
166;-1.0;-1.0;-1.0;-1.0;0.19;-1.0;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1314;2
167;-1.0;-1.0;-1.0;-1.0;0.58;0.38;-1.0;-1.0;-1.0;0.71;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;aluno1314;3
168;0.8300000000000001;-1.0;-1.0;0.78;-1.0;-1.0;0.8300000000000001;-1.0;0.7;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;aluno1317;1
169;-1.0;0.73;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;1.0;-1.0;0.82;-1.0;0.9;-1.0;-1.0;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1317;2
170;-1.0;-1.0;0.74;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;0.8800000000000001;aluno1317;3
171;0.86;-1.0;-1.0;0.73;-1.0;-1.0;0.95;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;aluno1319;1
172;-1.0;0.5599999999999999;-1.0;-1.0;0.62;-1.0;-1.0;0.8800000000000001;-1.0;0.64;-1.0;0.79;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1319;2
173;-1.0;-1.0;0.65;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;0.58;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;0.95;0.9;aluno1319;3
174;0.9099999999999999;-1.0;-1.0;0.76;-1.0;-1.0;0.85;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;aluno1320;1
175;-1.0;0.75;-1.0;-1.0;0.76;-1.0;-1.0;0.89;-1.0;0.8800000000000001;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;0.99;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1320;2
176;-1.0;-1.0;0.71;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9400000000000001;0.76;aluno1320;3
177;0.72;-1.0;-1.0;0.78;-1.0;-1.0;0.6900000000000001;-1.0;0.7;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;aluno1321;1
178;-1.0;0.63;-1.0;-1.0;0.7;-1.0;-1.0;0.8;-1.0;0.63;-1.0;0.85;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1321;2
179;-1.0;-1.0;0.73;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;0.55;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;0.6900000000000001;0.85;aluno1321;3
180;0.6599999999999999;-1.0;-1.0;0.62;-1.0;-1.0;1.0;-1.0;0.65;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.53;-1.0;-1.0;aluno1326;1
181;-1.0;0.62;-1.0;-1.0;0.62;-1.0;-1.0;0.6900000000000001;-1.0;0.73;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1326;2
182;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;0.45999999999999996;-1.0;-1.0;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;0.65;aluno1326;3
183;0.6900000000000001;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.96;-1.0;0.62;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.53;-1.0;-1.0;aluno1328;1
184;-1.0;0.5;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;0.65;-1.0;0.6;-1.0;0.89;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1328;2
185;-1.0;-1.0;0.61;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;0.49000000000000005;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;0.6900000000000001;aluno1328;3
186;0.74;-1.0;-1.0;0.58;-1.0;-1.0;0.6799999999999999;-1.0;0.33999999999999997;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.13999999999999999;-1.0;-1.0;aluno1330;1
187;-1.0;0.51;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;0.0;0.32;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1330;2
188;-1.0;-1.0;0.5;-1.0;-1.0;0.63;-1.0;-1.0;0.44000000000000006;-1.0;-1.0;-1.0;-1.0;0.45;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.73;aluno1330;3
189;0.9400000000000001;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;0.85;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;aluno1332;1
190;-1.0;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;0.16999999999999998;-1.0;0.5700000000000001;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1332;2
191;-1.0;0.6;-1.0;-1.0;-1.0;0.61;-1.0;0.74;-1.0;-1.0;0.44000000000000006;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1332;3
192;0.79;-1.0;-1.0;0.76;-1.0;-1.0;0.73;-1.0;0.71;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;aluno1333;1
193;-1.0;0.5;-1.0;-1.0;0.78;-1.0;-1.0;0.9199999999999999;-1.0;0.85;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1333;2
194;-1.0;-1.0;0.6;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;0.6799999999999999;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;0.85;0.8;aluno1333;3
195;0.72;-1.0;-1.0;0.53;-1.0;-1.0;0.9;-1.0;0.53;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;aluno1334;1
196;-1.0;0.72;-1.0;-1.0;0.61;-1.0;-1.0;0.0;-1.0;0.0;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1334;2
197;-1.0;-1.0;0.55;-1.0;-1.0;0.55;-1.0;0.0;-1.0;0.51;-1.0;-1.0;-1.0;0.54;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.53;0.6;aluno1334;3
198;0.6;-1.0;-1.0;0.75;-1.0;-1.0;0.73;-1.0;0.76;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;aluno1337;1
199;-1.0;0.5;-1.0;-1.0;0.79;-1.0;-1.0;0.9400000000000001;-1.0;0.72;-1.0;0.85;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1337;2
200;-1.0;-1.0;0.39;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;0.7;aluno1337;3
201;0.8300000000000001;-1.0;-1.0;0.79;-1.0;-1.0;0.9;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;aluno1338;1
202;-1.0;0.5700000000000001;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;0.9;-1.0;0.82;-1.0;0.74;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1338;2
203;-1.0;-1.0;0.67;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6799999999999999;0.73;aluno1338;3
204;0.65;-1.0;-1.0;0.6;-1.0;-1.0;0.73;-1.0;0.74;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;aluno1339;1
205;-1.0;0.55;-1.0;-1.0;0.73;-1.0;-1.0;0.8099999999999999;-1.0;0.6799999999999999;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1339;2
206;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.77;0.9;aluno1339;3
207;0.77;-1.0;-1.0;0.78;-1.0;-1.0;0.6799999999999999;-1.0;0.79;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;aluno1340;1
208;-1.0;0.52;-1.0;-1.0;0.82;-1.0;-1.0;0.89;-1.0;0.8300000000000001;-1.0;0.85;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1340;2
209;-1.0;-1.0;0.45;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5700000000000001;0.75;aluno1340;3
210;0.77;-1.0;-1.0;0.82;-1.0;-1.0;0.9400000000000001;-1.0;0.74;-1.0;-1.0;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;aluno1341;1
211;-1.0;0.63;-1.0;-1.0;0.79;-1.0;-1.0;1.0;-1.0;0.8;-1.0;0.95;-1.0;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1341;2
212;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;0.8699999999999999;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;0.9;aluno1341;3
213;0.8300000000000001;-1.0;-1.0;0.74;-1.0;-1.0;0.85;-1.0;0.82;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.89;-1.0;-1.0;aluno1342;1
214;-1.0;0.67;-1.0;-1.0;0.76;-1.0;-1.0;1.0;-1.0;0.73;-1.0;0.85;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1342;2
215;-1.0;-1.0;0.74;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;0.8699999999999999;0.9800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;0.9;aluno1342;3
216;0.8300000000000001;-1.0;-1.0;0.77;-1.0;-1.0;0.85;-1.0;0.79;-1.0;-1.0;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;aluno1344;1
217;-1.0;0.5;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;1.0;-1.0;0.53;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;0.93;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1344;2
218;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;0.5;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;0.95;aluno1344;3
219;0.75;-1.0;-1.0;0.53;-1.0;-1.0;0.78;-1.0;0.71;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;aluno1345;1
220;-1.0;0.62;-1.0;-1.0;0.61;-1.0;-1.0;0.72;-1.0;0.65;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1345;2
221;-1.0;-1.0;0.51;-1.0;-1.0;0.54;-1.0;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;0.7;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;0.8300000000000001;aluno1345;3
222;0.64;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;0.73;-1.0;0.55;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;aluno1346;1
223;-1.0;0.65;-1.0;-1.0;0.7;-1.0;-1.0;0.85;-1.0;0.6599999999999999;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1346;2
224;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;-1.0;0.52;-1.0;-1.0;0.61;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;0.89;0.73;aluno1346;3
