;ARQ1000_grau;ARQ1001_grau;ARQ1002_grau;ARQ1003_grau;ARQ1004_grau;ARQ1005_grau;ARQ1101_grau;ARQ1102_grau;ARQ1103_grau;ARQ1104_grau;ARQ1201_grau;ART1020_grau;ART1027_grau;ART1028_grau;ART1029_grau;ART1030_grau;ART1210_grau;ART1420_grau;ART1819_grau;CIV1301_grau;CRE0700_grau;CRE1100_grau;CRE1141_grau;FIS1011_grau;HIS1430_grau;HIS1850_grau;MAT1071_grau;MAT1072_grau;SOC1139_grau;id;semestre
86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;0.73;0.0;-1.0;-1.0;-1.0;aluno1266;3
87;-1.0;-1.0;-1.0;0.72;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;aluno1266;4
88;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;aluno1267;1
89;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;0.77;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;0.79;-1.0;aluno1267;2
90;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;aluno1267;3
91;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1267;4
92;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;aluno1268;1
93;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;aluno1268;2
94;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.71;-1.0;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1268;3
95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1268;4
96;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;aluno1269;1
97;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1269;2
98;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;0.95;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1269;3
99;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1269;4
100;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;0.65;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;aluno127;1
101;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;-1.0;0.76;-1.0;0.64;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno127;2
102;-1.0;-1.0;0.51;-1.0;-1.0;-1.0;-1.0;-1.0;0.64;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.71;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.54;0.65;aluno127;3
103;-1.0;-1.0;-1.0;-1.0;-1.0;0.52;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.55;-1.0;0.79;-1.0;-1.0;-1.0;aluno127;4
104;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;0.89;-1.0;0.0;-1.0;-1.0;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1273;1
105;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;0.6900000000000001;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1273;2
106;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1273;3
107;-1.0;-1.0;0.55;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;0.71;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1273;4
108;0.65;-1.0;-1.0;-1.0;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;0.53;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;aluno1274;1
109;-1.0;0.51;-1.0;-1.0;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;0.45;-1.0;0.64;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1274;2
110;-1.0;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;0.71;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.61;0.6799999999999999;aluno1274;3
111;-1.0;-1.0;-1.0;-1.0;-1.0;0.2;-1.0;-1.0;-1.0;0.64;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;0.9400000000000001;-1.0;0.5599999999999999;0.8;-1.0;-1.0;-1.0;-1.0;aluno1274;4
112;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.06999999999999999;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.61;-1.0;-1.0;aluno1275;1
113;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.58;-1.0;-1.0;-1.0;-1.0;0.5;0.61;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1275;2
114;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;0.53;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.77;0.78;aluno1275;3
115;-1.0;0.39;-1.0;0.67;-1.0;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.73;0.82;-1.0;0.6;-1.0;-1.0;-1.0;aluno1275;4
116;0.73;-1.0;-1.0;-1.0;-1.0;-1.0;0.51;-1.0;-1.0;-1.0;-1.0;0.75;-1.0;0.51;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;aluno1276;1
117;-1.0;0.13999999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;0.43;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;-1.0;0.5;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1276;2
118;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.55;-1.0;-1.0;-1.0;0.53;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.76;0.78;aluno1276;3
119;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;aluno1276;4
120;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;-1.0;0.65;-1.0;0.52;-1.0;-1.0;-1.0;0.54;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;aluno1277;1
121;-1.0;0.38;-1.0;-1.0;-1.0;-1.0;-1.0;0.41;-1.0;-1.0;-1.0;-1.0;0.76;-1.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1277;2
122;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.5700000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.41;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1277;3
123;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;-1.0;-1.0;-1.0;-1.0;0.58;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;0.62;0.7;aluno1277;4
124;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;0.58;-1.0;-1.0;-1.0;0.65;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.53;-1.0;-1.0;aluno128;1
125;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;0.5;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno128;2
126;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.58;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;0.5;0.7;aluno128;3
127;-1.0;-1.0;-1.0;-1.0;-1.0;0.6;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;aluno128;4
128;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;0.89;-1.0;-1.0;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;aluno1280;1
129;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;0.9800000000000001;-1.0;0.8099999999999999;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1280;2
130;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;0.71;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;0.9400000000000001;0.9;aluno1280;3
131;-1.0;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;0.89;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;0.86;-1.0;0.96;-1.0;-1.0;-1.0;aluno1280;4
132;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;aluno1281;1
133;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.74;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1281;2
134;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.93;0.93;aluno1281;3
135;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;aluno1281;4
136;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;aluno1282;1
137;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1282;2
138;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.0;-1.0;aluno1282;3
139;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;0.96;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1282;4
140;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;0.5900000000000001;-1.0;-1.0;aluno1283;1
141;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.08;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1283;2
142;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.5599999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1283;3
143;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.04;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.79;-1.0;aluno1283;4
144;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;0.61;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;aluno1285;1
145;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;-1.0;0.64;-1.0;-1.0;-1.0;-1.0;0.96;-1.0;0.82;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1285;2
146;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;0.8;aluno1285;3
147;-1.0;-1.0;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;0.8099999999999999;-1.0;0.9400000000000001;-1.0;-1.0;-1.0;aluno1285;4
148;0.8099999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;0.93;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;-1.0;aluno1286;1
149;-1.0;0.51;-1.0;-1.0;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;0.89;-1.0;0.74;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1286;2
150;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;0.67;-1.0;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;0.95;0.8300000000000001;aluno1286;3
151;-1.0;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;0.75;-1.0;0.79;-1.0;-1.0;-1.0;aluno1286;4
152;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;0.65;-1.0;-1.0;-1.0;0.51;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;aluno129;1
153;-1.0;0.5700000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.6900000000000001;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;0.75;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno129;2
154;-1.0;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.65;-1.0;0.8300000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.64;0.78;aluno129;3
155;-1.0;-1.0;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;0.58;-1.0;-1.0;-1.0;-1.0;-1.0;0.31;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.6599999999999999;-1.0;0.82;-1.0;-1.0;-1.0;aluno129;4
156;0.78;-1.0;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;0.77;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;aluno1290;1
157;-1.0;0.61;-1.0;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;0.99;-1.0;0.79;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1290;2
158;-1.0;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.74;-1.0;-1.0;-1.0;0.72;0.95;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;0.85;aluno1290;3
159;-1.0;-1.0;-1.0;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9400000000000001;0.9;-1.0;0.8;-1.0;-1.0;-1.0;aluno1290;4
160;0.9;-1.0;-1.0;-1.0;-1.0;-1.0;0.67;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;aluno1291;1
161;-1.0;0.65;-1.0;-1.0;-1.0;-1.0;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;0.72;-1.0;0.95;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1291;2
162;-1.0;-1.0;0.75;-1.0;-1.0;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8099999999999999;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;0.8300000000000001;aluno1291;3
163;-1.0;-1.0;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;0.9099999999999999;-1.0;-1.0;-1.0;aluno1291;4
164;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;0.8400000000000001;-1.0;-1.0;-1.0;-1.0;0.8300000000000001;-1.0;0.79;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;aluno1293;1
165;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;0.9400000000000001;-1.0;0.89;-1.0;-1.0;-1.0;-1.0;0.82;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1293;2
166;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;0.5900000000000001;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8800000000000001;0.9;aluno1293;3
167;-1.0;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;0.85;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8699999999999999;0.5700000000000001;-1.0;0.96;-1.0;-1.0;-1.0;aluno1293;4
168;0.8;-1.0;-1.0;-1.0;-1.0;-1.0;0.76;-1.0;-1.0;-1.0;-1.0;0.78;-1.0;0.67;-1.0;-1.0;-1.0;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-1.0;aluno1294;1
169;-1.0;0.63;-1.0;-1.0;-1.0;-1.0;-1.0;0.62;-1.0;-1.0;-1.0;-1.0;0.9099999999999999;-1.0;0.72;-1.0;0.8699999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;aluno1294;2
170;-1.0;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;-1.0;0.6799999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;-1.0;0.62;-1.0;0.77;-1.0;-1.0;-1.0;-1.0;-1.0;0.89;0.8800000000000001;aluno1294;3
171;-1.0;-1.0;-1.0;-1.0;-1.0;0.72;-1.0;-1.0;-1.0;0.73;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;-1.0;0.97;-1.0;0.7;-1.0;-1.0;-1.0;aluno1294;4
172;0.9199999999999999;-1.0;-1.0;-1.0;-1.0;-1.0;0.79;-1.0;-1.0;-1.0;-1.0;0.8699999999999999;-1.0;0.85;-1.0;-1.0;-1.0;0.9800000000000001;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;0.86;-1.0;-1.0;aluno1296;1
